"stdliv_next5","stdliv_next5_di","stdliv_past5","stdliv_past5_di","cat_age","wave","female","education","EGP6","income","pensions","unemployed","car_owner","cntry","y1"
3,3,3,3,2,1993,1,3,"2",2,0,0,1,"belarus",192
2,1,1,1,3,1993,0,2,"4",2,0,0,1,"belarus",371
3,3,1,1,4,1993,1,3,"1",1,0,0,1,"belarus",20
3,3,1,1,2,1993,0,3,"4",2,0,0,0,"belarus",655
1,1,1,1,1,1993,0,3,"4",1,0,0,0,"belarus",953
1,1,1,1,3,1993,0,3,"4",2,0,0,1,"belarus",1080
2,1,2,1,3,1993,1,3,"1",3,0,0,1,"belarus",273
3,3,1,1,2,1993,1,1,"5",1,0,0,0,"belarus",138
1,1,1,1,2,1993,1,3,"1",3,0,0,1,"belarus",213
1,1,1,1,4,1993,1,3,"1",2,1,0,1,"belarus",833
1,1,1,1,3,1993,0,1,"4",3,0,0,0,"belarus",365
1,1,3,3,3,1993,1,3,"1",3,0,0,1,"belarus",91
3,3,1,1,2,1993,1,3,"2",3,0,0,0,"belarus",985
2,1,2,1,3,1993,0,3,"4",2,0,0,0,"belarus",630
3,3,4,2,2,1993,0,3,"6",2,0,0,1,"belarus",838
1,1,1,1,3,1993,0,2,"4",1,0,0,0,"belarus",676
3,3,2,1,2,1993,1,2,"5",1,0,0,0,"belarus",1064
4,2,1,1,2,1993,0,3,"1",2,0,0,0,"belarus",881
4,2,4,2,2,1993,0,3,"1",2,0,0,1,"belarus",1200
2,1,2,1,2,1993,0,2,"4",2,0,0,1,"belarus",162
3,3,2,1,1,1993,1,2,"6",1,0,0,0,"belarus",894
2,1,2,1,2,1993,0,3,"1",3,0,0,0,"belarus",1134
1,1,2,1,2,1993,0,3,"4",2,0,0,0,"belarus",671
4,2,2,1,2,1993,0,3,"4",3,0,0,0,"belarus",595
3,3,1,1,3,1993,0,2,"4",3,1,0,1,"belarus",657
4,2,3,3,3,1993,1,3,"1",1,0,0,0,"belarus",30
3,3,1,1,2,1993,1,2,"2",3,0,0,0,"belarus",379
5,2,1,1,3,1993,0,3,"1",1,0,0,0,"belarus",376
3,3,3,3,3,1993,1,3,"2",2,0,0,0,"belarus",1220
2,1,4,2,3,1993,1,3,"1",2,1,0,1,"belarus",170
1,1,1,1,4,1993,1,1,"6",1,1,0,0,"belarus",416
3,3,1,1,2,1993,1,3,"1",3,0,0,0,"belarus",381
3,3,3,3,3,1993,1,2,"5",2,0,0,0,"belarus",523
1,1,1,1,1,1993,0,2,"5",2,0,0,0,"belarus",464
3,3,1,1,3,1993,0,2,"4",2,0,0,0,"belarus",1249
4,2,3,3,3,1993,0,2,"6",1,0,0,0,"belarus",839
1,1,1,1,3,1993,0,3,"1",3,0,0,1,"belarus",585
5,2,4,2,1,1993,1,3,"1",3,0,0,0,"belarus",12
3,3,3,3,2,1993,1,3,"1",3,0,0,1,"belarus",948
4,2,1,1,1,1993,0,3,"5",1,0,0,0,"belarus",75
3,3,3,3,3,1993,1,3,"2",3,0,0,0,"belarus",31
4,2,4,2,1,1993,0,3,"3",3,0,0,0,"belarus",1132
3,3,1,1,3,1993,1,1,"2",2,0,0,0,"belarus",258
3,3,3,3,4,1993,1,2,"1",1,1,0,0,"belarus",21
1,1,1,1,3,1993,0,2,"4",1,0,0,1,"belarus",216
1,1,3,3,4,1993,0,3,"1",2,1,0,0,"belarus",209
2,1,2,1,1,1993,0,3,"1",2,0,0,0,"belarus",461
1,1,1,1,2,1993,1,3,"1",3,0,0,1,"belarus",599
2,1,2,1,3,1993,1,3,"1",2,0,0,1,"belarus",621
3,3,1,1,3,1993,0,2,"4",2,0,0,0,"belarus",350
2,1,2,1,2,1993,1,3,"2",2,0,0,0,"belarus",619
3,3,2,1,1,1993,1,2,"2",2,0,0,1,"belarus",623
5,2,5,2,3,1993,1,3,"1",2,1,0,0,"belarus",151
3,3,1,1,2,1993,0,3,"1",2,0,0,1,"belarus",1242
3,3,2,1,3,1993,1,2,"1",3,0,0,1,"belarus",220
4,2,2,1,2,1993,1,3,"1",1,0,0,0,"belarus",932
3,3,2,1,3,1993,1,3,"2",3,0,0,1,"belarus",1005
3,3,4,2,2,1993,1,2,"5",2,0,0,1,"belarus",1205
3,3,4,2,3,1993,1,1,"5",2,0,0,0,"belarus",945
3,3,4,2,1,1993,0,2,"1",2,0,0,0,"belarus",1298
3,3,1,1,1,1993,0,3,"5",2,0,1,0,"belarus",120
3,3,1,1,3,1993,0,3,"4",2,0,0,0,"belarus",5
3,3,1,1,2,1993,1,3,"1",3,0,0,1,"belarus",578
2,1,3,3,3,1993,1,3,"2",3,0,0,1,"belarus",418
5,2,1,1,3,1993,1,2,"6",3,0,0,1,"belarus",383
1,1,2,1,2,1993,0,2,"1",2,0,0,1,"belarus",331
2,1,1,1,2,1993,0,2,"4",1,0,0,0,"belarus",912
4,2,4,2,1,1993,0,1,"5",1,0,1,0,"belarus",1419
1,1,1,1,3,1993,0,3,"1",1,1,0,0,"belarus",915
3,3,2,1,1,1993,1,3,"4",3,0,0,1,"belarus",925
3,3,4,2,1,1993,0,3,"1",3,0,0,0,"belarus",389
3,3,2,1,3,1993,0,1,"5",2,0,0,0,"belarus",28
3,3,1,1,1,1993,1,3,"4",1,0,0,0,"belarus",1212
4,2,1,1,2,1993,1,3,"1",2,0,0,0,"belarus",410
3,3,3,3,1,1993,1,2,"1",2,0,0,0,"belarus",857
2,1,1,1,3,1993,1,3,"2",1,0,0,0,"belarus",165
3,3,2,1,4,1993,1,1,"5",1,0,0,0,"belarus",506
4,2,4,2,3,1993,0,3,"1",1,0,0,1,"belarus",933
4,2,3,3,3,1993,0,3,"1",1,0,0,0,"belarus",378
4,2,2,1,3,1993,1,2,"3",2,0,0,0,"belarus",935
1,1,1,1,3,1993,1,3,"1",1,0,0,0,"belarus",919
3,3,1,1,4,1993,0,3,"1",2,1,0,0,"belarus",345
3,3,2,1,3,1993,0,2,"1",3,0,0,0,"belarus",815
1,1,2,1,4,1993,1,3,"1",2,1,0,0,"belarus",892
3,3,2,1,1,1993,1,3,"1",2,0,1,0,"belarus",1004
3,3,4,2,2,1993,1,3,"4",2,0,0,1,"belarus",54
3,3,2,1,1,1993,1,2,"1",2,0,0,0,"belarus",336
3,3,3,3,4,1993,1,1,"4",1,1,0,1,"belarus",683
3,3,1,1,2,1993,0,3,"4",2,0,0,0,"belarus",82
1,1,1,1,1,1993,0,2,"3",3,0,0,0,"belarus",697
5,2,4,2,1,1993,0,3,"1",3,0,0,0,"belarus",1230
3,3,4,2,3,1993,1,3,"1",3,0,0,1,"belarus",261
2,1,1,1,2,1993,1,3,"2",2,0,0,1,"belarus",145
3,3,4,2,3,1993,0,3,"1",1,0,0,0,"belarus",423
3,3,2,1,2,1993,1,3,"2",1,0,0,0,"belarus",610
1,1,1,1,3,1993,1,3,"1",2,0,0,0,"belarus",698
4,2,3,3,2,1993,1,3,"1",1,0,0,0,"belarus",856
3,3,3,3,2,1993,1,3,"1",1,0,0,0,"belarus",660
3,3,2,1,4,1993,1,3,"4",2,1,0,0,"belarus",713
1,1,1,1,4,1993,1,2,"1",1,0,0,0,"belarus",195
3,3,3,3,2,1993,0,3,"4",1,0,0,1,"belarus",108
2,1,2,1,2,1993,1,3,"4",3,0,0,0,"belarus",71
1,1,1,1,3,1993,1,3,"1",2,1,0,0,"belarus",6
3,3,1,1,3,1993,1,1,"6",1,1,0,0,"belarus",1241
1,1,2,1,2,1993,0,3,"1",2,0,0,0,"belarus",908
1,1,4,2,2,1993,1,3,"4",2,0,0,1,"belarus",467
4,2,3,3,1,1993,1,3,"1",1,0,0,0,"belarus",235
3,3,3,3,1,1993,1,2,"5",2,0,0,0,"belarus",1196
4,2,4,2,3,1993,0,3,"1",2,0,0,0,"belarus",800
3,3,1,1,2,1993,0,3,"1",1,0,0,0,"belarus",248
1,1,1,1,2,1993,0,1,"5",3,0,0,0,"belarus",343
4,2,2,1,2,1993,0,3,"1",3,0,0,0,"belarus",1183
3,3,4,2,3,1993,1,2,"4",3,0,0,0,"belarus",848
4,2,1,1,2,1993,1,3,"4",1,0,0,1,"belarus",522
3,3,3,3,2,1993,1,2,"2",2,0,0,0,"belarus",577
1,1,3,3,2,1993,1,3,"1",3,0,0,1,"belarus",303
5,2,4,2,1,1993,0,2,"4",1,0,0,0,"belarus",107
3,3,3,3,2,1993,1,2,"4",3,0,0,0,"belarus",968
3,3,3,3,4,1993,0,3,"1",1,1,0,1,"belarus",1192
4,2,4,2,2,1993,0,3,"3",2,0,0,0,"belarus",1006
3,3,1,1,4,1993,1,1,"2",1,1,0,0,"belarus",1195
1,1,1,1,3,1993,0,3,"6",1,1,0,1,"belarus",875
3,3,1,1,2,1993,0,3,"1",2,0,0,0,"belarus",454
3,3,3,3,2,1993,1,3,"2",2,0,0,1,"belarus",154
3,3,1,1,4,1993,0,2,"6",1,1,0,0,"belarus",298
1,1,1,1,3,1993,1,2,"4",1,0,0,0,"belarus",573
4,2,1,1,1,1993,1,3,"1",2,0,1,0,"belarus",86
3,3,1,1,2,1993,0,3,"1",2,0,0,0,"belarus",1104
3,3,3,3,2,1993,1,3,"4",2,0,0,0,"belarus",1177
4,2,4,2,3,1993,0,3,"1",3,0,0,1,"belarus",280
4,2,4,2,3,1993,0,2,"5",2,0,0,0,"belarus",500
4,2,4,2,1,1993,0,3,"1",1,0,0,0,"belarus",40
3,3,2,1,2,1993,1,3,"1",3,0,0,1,"belarus",614
1,1,1,1,3,1993,0,3,"6",1,1,0,1,"belarus",871
3,3,3,3,4,1993,0,1,"4",3,0,0,0,"belarus",1086
2,1,2,1,2,1993,0,3,"1",2,0,0,1,"belarus",1037
1,1,1,1,2,1993,1,2,"6",1,0,0,0,"belarus",876
4,2,1,1,2,1993,1,3,"1",1,0,0,0,"belarus",1201
3,3,1,1,2,1993,1,2,"6",1,0,0,1,"belarus",225
3,3,3,3,2,1993,0,2,"2",2,0,0,1,"belarus",928
3,3,2,1,2,1993,1,3,"4",1,0,0,0,"belarus",860
2,1,1,1,2,1993,1,2,"2",3,0,0,1,"belarus",256
2,1,1,1,1,1993,0,3,"1",2,0,0,0,"belarus",1031
3,3,3,3,1,1993,1,3,"1",2,0,0,0,"belarus",921
4,2,3,3,1,1993,0,2,"5",3,0,0,0,"belarus",434
2,1,1,1,2,1993,1,2,"1",2,0,0,0,"belarus",1057
3,3,2,1,4,1993,0,2,"1",1,1,0,0,"belarus",1425
3,3,3,3,3,1993,1,2,"5",1,0,0,0,"belarus",975
3,3,1,1,2,1993,1,3,"1",2,1,1,0,"belarus",996
4,2,4,2,2,1993,0,3,"1",3,0,0,1,"belarus",481
4,2,2,1,2,1993,1,3,"1",1,0,0,0,"belarus",2
3,3,4,2,1,1993,1,3,"2",2,0,0,0,"belarus",50
2,1,3,3,1,1993,1,3,"1",3,0,0,0,"belarus",153
4,2,5,2,2,1993,0,2,"4",3,0,0,0,"belarus",254
3,3,3,3,2,1993,0,3,"1",3,0,0,1,"belarus",470
3,3,3,3,4,1993,1,2,"4",1,1,0,0,"belarus",1179
1,1,1,1,3,1993,0,2,"5",3,0,0,0,"belarus",268
3,3,3,3,2,1993,0,3,"6",2,0,0,0,"belarus",137
2,1,3,3,1,1993,1,3,"1",3,0,0,0,"belarus",1012
5,2,4,2,1,1993,1,3,"1",3,0,0,0,"belarus",1229
3,3,4,2,1,1993,0,3,"1",1,0,0,0,"belarus",421
1,1,1,1,4,1993,0,3,"1",3,1,0,1,"belarus",1198
2,1,3,3,1,1993,1,3,"1",2,0,0,1,"belarus",747
1,1,1,1,2,1993,1,3,"5",1,0,0,0,"belarus",897
3,3,2,1,1,1993,0,3,"1",2,0,0,0,"belarus",749
3,3,1,1,1,1993,1,3,"1",2,0,0,1,"belarus",1427
1,1,1,1,3,1993,1,3,"1",2,0,0,0,"belarus",1314
2,1,2,1,2,1993,0,2,"5",1,0,0,0,"belarus",955
3,3,4,2,2,1993,1,3,"5",2,0,0,0,"belarus",1141
5,2,3,3,1,1993,0,3,"4",3,0,0,0,"belarus",805
3,3,2,1,4,1993,0,1,"4",1,1,0,0,"belarus",110
1,1,3,3,2,1993,1,2,"6",3,0,0,1,"belarus",859
1,1,2,1,2,1993,0,2,"5",2,0,0,0,"belarus",1273
3,3,3,3,2,1993,1,2,"5",2,1,0,0,"belarus",78
2,1,1,1,3,1993,1,3,"1",1,0,0,0,"belarus",1237
3,3,4,2,4,1993,1,1,"4",1,1,0,0,"belarus",1267
1,1,1,1,4,1993,0,3,"1",2,0,0,0,"belarus",1313
3,3,3,3,4,1993,0,1,"5",1,0,0,0,"belarus",323
4,2,1,1,3,1993,0,2,"3",2,0,0,0,"belarus",681
2,1,1,1,3,1993,0,2,"5",2,0,0,1,"belarus",98
3,3,1,1,4,1993,0,2,"1",1,1,0,0,"belarus",1421
1,1,1,1,2,1993,1,2,"1",2,0,0,0,"belarus",408
3,3,1,1,4,1993,0,3,"1",2,1,0,0,"belarus",1253
3,3,1,1,1,1993,1,3,"1",2,0,0,0,"belarus",142
1,1,2,1,3,1993,0,3,"1",2,0,0,0,"belarus",622
1,1,1,1,3,1993,0,1,"6",1,0,0,0,"belarus",742
3,3,4,2,2,1993,0,2,"4",3,0,0,0,"belarus",233
2,1,1,1,3,1993,0,2,"6",2,0,0,0,"belarus",547
3,3,4,2,1,1993,1,2,"2",3,0,0,1,"belarus",247
2,1,3,3,1,1993,1,3,"4",3,0,0,0,"belarus",76
3,3,3,3,1,1993,1,3,"4",2,0,0,0,"belarus",832
1,1,1,1,4,1993,1,1,"4",1,1,0,0,"belarus",694
3,3,3,3,2,1993,1,3,"1",3,0,0,0,"belarus",1443
3,3,2,1,1,1993,1,3,"3",3,0,0,0,"belarus",688
1,1,1,1,3,1993,1,2,"1",1,1,0,0,"belarus",901
3,3,4,2,2,1993,0,3,"4",3,0,0,1,"belarus",963
3,3,2,1,2,1993,0,2,"3",3,0,0,0,"belarus",63
3,3,4,2,2,1993,1,2,"5",3,0,0,0,"belarus",533
2,1,3,3,2,1993,0,3,"1",2,0,0,1,"belarus",672
4,2,2,1,4,1993,0,3,"4",2,1,0,0,"belarus",637
3,3,2,1,4,1993,1,1,"5",1,1,0,0,"belarus",1439
4,2,4,2,2,1993,0,3,"1",3,0,0,1,"belarus",946
2,1,2,1,3,1993,1,1,"2",1,1,0,0,"belarus",884
1,1,1,1,3,1993,1,3,"1",1,0,0,0,"belarus",634
3,3,1,1,4,1993,1,1,"6",2,1,0,0,"belarus",1286
3,3,3,3,2,1993,1,3,"2",2,0,0,0,"belarus",1089
3,3,2,1,3,1993,1,2,"2",3,0,0,1,"belarus",1240
2,1,3,3,1,1993,0,2,"4",1,0,0,0,"belarus",1001
1,1,2,1,3,1993,1,3,"1",2,0,0,0,"belarus",617
5,2,1,1,2,1993,0,3,"1",3,0,0,0,"belarus",36
1,1,1,1,2,1993,0,2,"6",2,1,0,0,"belarus",400
3,3,1,1,2,1993,0,2,"4",2,0,0,0,"belarus",879
3,3,2,1,2,1993,0,3,"1",3,0,0,1,"belarus",1099
3,3,2,1,2,1993,1,1,"7",2,0,0,0,"belarus",1164
1,1,1,1,2,1993,1,3,"1",2,0,0,0,"belarus",1188
1,1,3,3,3,1993,0,2,"1",3,0,0,0,"belarus",369
2,1,1,1,2,1993,0,2,"5",2,0,0,0,"belarus",124
4,2,4,2,3,1993,0,2,"1",3,0,0,1,"belarus",158
4,2,1,1,2,1993,1,3,"4",2,0,0,0,"belarus",413
4,2,3,3,3,1993,1,2,"6",2,0,0,0,"belarus",140
4,2,4,2,2,1993,1,3,"3",3,0,0,1,"belarus",132
4,2,5,2,2,1993,1,3,"1",3,0,0,1,"belarus",445
4,2,4,2,2,1993,1,2,"1",2,0,0,0,"belarus",812
3,3,2,1,2,1993,0,2,"4",3,0,0,0,"belarus",97
3,3,3,3,3,1993,1,3,"2",2,0,0,1,"belarus",315
1,1,1,1,3,1993,0,3,"6",3,0,0,1,"belarus",715
2,1,2,1,2,1993,1,3,"7",2,0,1,1,"belarus",723
3,3,1,1,2,1993,0,2,"6",1,0,0,0,"belarus",155
3,3,1,1,1,1993,1,3,"4",2,0,0,1,"belarus",347
3,3,1,1,2,1993,0,3,"4",2,0,0,0,"belarus",262
3,3,2,1,2,1993,0,3,"3",2,0,0,0,"belarus",721
2,1,2,1,1,1993,0,2,"4",3,0,0,0,"belarus",238
3,3,1,1,3,1993,1,3,"1",1,0,0,0,"belarus",168
3,3,2,1,3,1993,1,1,"2",1,0,0,0,"belarus",1138
3,3,1,1,3,1993,1,3,"1",2,0,0,1,"belarus",278
1,1,1,1,3,1993,0,3,"1",1,0,0,0,"belarus",1225
3,3,2,1,2,1993,1,3,"2",3,0,0,0,"belarus",306
3,3,2,1,2,1993,1,3,"2",3,0,0,1,"belarus",1295
3,3,4,2,2,1993,0,2,"4",3,0,0,0,"belarus",232
3,3,1,1,2,1993,0,3,"1",2,0,0,0,"belarus",907
1,1,2,1,1,1993,1,3,"4",2,0,0,0,"belarus",417
1,1,1,1,4,1993,1,3,"1",2,1,0,1,"belarus",1068
2,1,3,3,2,1993,1,3,"4",2,0,0,1,"belarus",1077
1,1,2,1,2,1993,1,3,"2",2,0,0,1,"belarus",1033
3,3,1,1,2,1993,0,3,"1",2,0,0,0,"belarus",351
3,3,3,3,2,1993,1,3,"1",3,0,0,1,"belarus",1181
3,3,2,1,3,1993,1,2,"2",3,0,0,1,"belarus",1018
1,1,1,1,2,1993,1,2,"2",1,0,0,0,"belarus",608
4,2,1,1,2,1993,1,3,"1",2,0,0,1,"belarus",979
4,2,1,1,3,1993,1,2,"6",3,0,0,0,"belarus",334
4,2,3,3,3,1993,1,2,"5",2,0,0,0,"belarus",516
3,3,2,1,4,1993,1,2,"4",1,1,0,0,"belarus",308
3,3,2,1,2,1993,1,2,"1",2,0,0,0,"belarus",1217
3,3,3,3,3,1993,1,2,"5",1,1,0,0,"belarus",452
1,1,1,1,1,1993,0,2,"4",2,0,0,0,"belarus",462
3,3,2,1,2,1993,0,3,"4",3,0,0,0,"belarus",223
2,1,1,1,1,1993,1,2,"2",3,0,0,1,"belarus",930
3,3,2,1,4,1993,1,1,"4",1,0,0,0,"belarus",639
2,1,1,1,4,1993,0,3,"1",3,0,0,0,"belarus",983
4,2,4,2,2,1993,1,3,"4",2,0,0,0,"belarus",1239
3,3,1,1,3,1993,0,3,"1",3,0,0,0,"belarus",356
5,2,1,1,2,1993,1,3,"2",1,0,0,0,"belarus",240
3,3,2,1,3,1993,1,3,"1",3,0,0,1,"belarus",1020
2,1,1,1,2,1993,0,2,"4",2,0,0,0,"belarus",285
1,1,2,1,3,1993,1,3,"1",2,1,0,0,"belarus",1279
3,3,1,1,4,1993,0,1,"4",1,1,0,0,"belarus",1106
1,1,3,3,2,1993,1,2,"5",2,0,0,1,"belarus",111
5,2,4,2,1,1993,1,3,"2",3,0,0,1,"belarus",435
3,3,3,3,2,1993,0,2,"4",2,0,0,0,"belarus",198
4,2,2,1,4,1993,0,1,"5",3,1,0,0,"belarus",1110
1,1,2,1,2,1993,0,3,"4",2,0,0,1,"belarus",906
4,2,1,1,4,1993,1,1,"1",1,1,0,0,"belarus",601
3,3,2,1,1,1993,0,3,"3",3,0,0,0,"belarus",1010
2,1,1,1,4,1993,0,3,"4",2,1,0,0,"belarus",837
2,1,1,1,3,1993,1,3,"2",3,0,0,1,"belarus",404
4,2,1,1,2,1993,1,2,"3",1,0,0,1,"belarus",25
4,2,3,3,1,1993,0,3,"4",2,0,0,0,"belarus",60
3,3,2,1,1,1993,0,2,"5",3,0,0,0,"belarus",206
2,1,1,1,2,1993,1,3,"4",3,0,0,0,"belarus",530
1,1,2,1,3,1993,1,3,"1",2,1,0,1,"belarus",744
3,3,2,1,2,1993,0,3,"4",2,0,0,0,"belarus",455
3,3,2,1,1,1993,1,2,"3",1,0,0,0,"belarus",730
4,2,3,3,2,1993,0,3,"1",3,0,0,1,"belarus",992
2,1,2,1,3,1993,1,3,"1",2,0,0,0,"belarus",741
3,3,2,1,3,1993,0,2,"4",1,0,0,0,"belarus",1424
3,3,3,3,4,1993,1,1,"6",1,0,0,0,"belarus",498
4,2,3,3,1,1993,1,2,"4",2,0,0,0,"belarus",1128
4,2,3,3,1,1993,1,3,"7",1,0,1,0,"belarus",685
2,1,2,1,4,1993,1,3,"4",2,1,0,0,"belarus",716
1,1,1,1,2,1993,1,1,"5",2,0,0,0,"belarus",641
4,2,4,2,2,1993,1,3,"6",3,0,0,0,"belarus",840
3,3,3,3,3,1993,0,3,"1",3,0,0,0,"belarus",1025
1,1,1,1,3,1993,0,3,"1",2,0,0,1,"belarus",1093
1,1,1,1,1,1993,0,3,"4",1,0,0,1,"belarus",1246
2,1,1,1,4,1993,1,3,"1",1,1,0,0,"belarus",1245
2,1,2,1,2,1993,1,3,"1",3,0,0,0,"belarus",246
2,1,3,3,2,1993,0,3,"1",3,0,0,0,"belarus",1300
3,3,3,3,4,1993,0,3,"1",2,1,0,0,"belarus",224
3,3,2,1,1,1993,0,2,"4",1,0,0,0,"belarus",136
3,3,3,3,2,1993,1,3,"6",2,0,0,1,"belarus",517
3,3,3,3,1,1993,1,3,"2",2,0,0,0,"belarus",451
2,1,1,1,2,1993,0,3,"4",3,0,0,0,"belarus",73
1,1,3,3,2,1993,1,2,"4",3,0,0,0,"belarus",252
4,2,4,2,2,1993,1,3,"1",3,0,0,1,"belarus",482
4,2,1,1,2,1993,1,1,"1",1,0,0,1,"belarus",1079
1,1,1,1,3,1993,1,3,"1",3,0,0,1,"belarus",392
1,1,1,1,2,1993,0,2,"5",3,0,0,0,"belarus",407
3,3,2,1,4,1993,1,1,"6",1,1,0,0,"belarus",1168
3,3,3,3,3,1993,1,2,"5",3,0,0,1,"belarus",878
4,2,4,2,2,1993,0,2,"1",3,0,0,1,"belarus",57
4,2,2,1,3,1993,0,3,"1",2,0,0,0,"belarus",605
4,2,1,1,3,1993,1,1,"5",1,0,0,0,"belarus",682
4,2,3,3,2,1993,0,3,"1",2,0,0,0,"belarus",290
3,3,1,1,1,1993,0,2,"5",1,0,0,0,"belarus",181
3,3,4,2,3,1993,1,3,"1",3,0,0,0,"belarus",272
3,3,1,1,1,1993,1,2,"2",2,0,0,1,"belarus",83
4,2,4,2,2,1993,1,3,"1",3,0,0,1,"belarus",69
2,1,2,1,3,1993,0,1,"4",2,1,0,0,"belarus",66
3,3,1,1,3,1993,0,2,"6",3,0,0,0,"belarus",814
1,1,1,1,2,1993,1,2,"2",2,0,0,0,"belarus",204
3,3,4,2,2,1993,1,3,"4",2,0,0,0,"belarus",186
3,3,3,3,2,1993,1,2,"5",1,0,0,0,"belarus",48
1,1,1,1,1,1993,1,3,"4",1,0,0,0,"belarus",1182
2,1,2,1,3,1993,0,3,"1",2,1,0,1,"belarus",1133
1,1,1,1,2,1993,0,2,"5",2,0,0,1,"belarus",1423
3,3,3,3,2,1993,1,3,"1",3,0,0,0,"belarus",880
1,1,1,1,3,1993,0,3,"4",2,0,0,1,"belarus",32
1,1,1,1,1,1993,0,2,"6",2,0,0,0,"belarus",463
3,3,1,1,2,1993,0,3,"1",2,0,0,0,"belarus",958
3,3,3,3,2,1993,0,2,"5",2,0,0,0,"belarus",1112
3,3,1,1,4,1993,0,1,"6",1,1,0,0,"belarus",1281
1,1,1,1,2,1993,1,2,"6",1,0,0,0,"belarus",874
3,3,2,1,1,1993,1,3,"1",2,0,0,1,"belarus",739
4,2,3,3,2,1993,1,2,"4",2,0,0,0,"belarus",117
3,3,1,1,4,1993,0,3,"1",3,0,0,1,"belarus",282
3,3,1,1,2,1993,1,3,"5",1,0,0,0,"belarus",1277
3,3,1,1,4,1993,1,1,"4",2,1,0,0,"belarus",26
2,1,2,1,3,1993,0,2,"4",2,0,0,0,"belarus",99
3,3,3,3,3,1993,1,3,"1",3,0,0,0,"belarus",629
1,1,2,1,2,1993,1,3,"4",2,0,0,0,"belarus",1071
1,1,1,1,3,1993,1,1,"6",2,0,0,0,"belarus",704
4,2,4,2,2,1993,0,3,"3",2,0,0,0,"belarus",823
3,3,1,1,4,1993,1,1,"5",2,0,0,0,"belarus",341
3,3,2,1,3,1993,1,1,"6",1,0,0,1,"belarus",705
2,1,2,1,3,1993,1,3,"1",3,0,0,1,"belarus",312
3,3,2,1,1,1993,1,3,"1",1,0,0,0,"belarus",566
3,3,3,3,3,1993,1,2,"4",3,1,0,0,"belarus",659
3,3,3,3,3,1993,0,2,"3",3,0,0,1,"belarus",27
4,2,3,3,2,1993,0,3,"1",3,0,0,1,"belarus",510
3,3,1,1,2,1993,1,3,"1",1,0,0,0,"belarus",931
3,3,1,1,3,1993,1,2,"5",2,1,0,0,"belarus",1144
4,2,1,1,2,1993,0,3,"6",2,0,0,1,"belarus",1433
1,1,1,1,2,1993,1,3,"1",1,0,0,0,"belarus",217
2,1,2,1,2,1993,1,3,"4",1,0,0,0,"belarus",1235
3,3,1,1,1,1993,1,2,"2",3,0,1,1,"belarus",250
3,3,3,3,3,1993,0,2,"4",3,1,0,1,"belarus",301
3,3,3,3,2,1993,0,3,"1",2,0,0,0,"belarus",520
2,1,1,1,3,1993,0,2,"2",2,0,0,0,"belarus",1092
3,3,1,1,2,1993,0,2,"4",3,0,0,0,"belarus",807
3,3,3,3,3,1993,0,2,"3",3,0,0,1,"belarus",263
3,3,2,1,2,1993,1,2,"2",2,0,0,0,"belarus",1189
2,1,2,1,3,1993,1,2,"2",1,1,0,0,"belarus",1131
1,1,1,1,3,1993,0,2,"6",3,0,0,0,"belarus",390
2,1,3,3,4,1993,0,1,"5",1,1,0,1,"belarus",952
3,3,4,2,2,1993,1,3,"1",2,0,0,0,"belarus",1269
3,3,3,3,3,1993,1,3,"1",3,0,0,0,"belarus",176
2,1,1,1,1,1993,0,2,"7",1,0,1,0,"belarus",332
3,3,2,1,3,1993,0,3,"4",2,0,0,0,"belarus",77
1,1,1,1,2,1993,1,3,"2",1,0,0,0,"belarus",677
3,3,2,1,2,1993,1,3,"2",2,0,0,0,"belarus",1119
4,2,1,1,2,1993,1,3,"1",2,0,1,0,"belarus",189
3,3,3,3,3,1993,0,3,"1",2,0,0,1,"belarus",842
3,3,1,1,1,1993,0,2,"6",3,0,0,0,"belarus",562
3,3,1,1,3,1993,1,3,"2",2,0,0,0,"belarus",706
3,3,2,1,3,1993,0,3,"1",3,0,0,1,"belarus",260
1,1,1,1,3,1993,1,3,"6",2,1,0,0,"belarus",1036
3,3,2,1,3,1993,1,3,"1",2,0,0,0,"belarus",221
4,2,3,3,1,1993,1,3,"1",2,0,0,0,"belarus",295
1,1,1,1,2,1993,1,3,"2",2,0,0,0,"belarus",144
3,3,2,1,2,1993,0,2,"4",2,0,0,1,"belarus",1411
1,1,1,1,2,1993,0,2,"1",3,0,0,1,"belarus",401
3,3,3,3,4,1993,0,1,"5",1,1,0,0,"belarus",987
2,1,2,1,2,1993,1,2,"2",3,0,0,1,"belarus",1310
3,3,2,1,1,1993,0,3,"5",2,0,0,0,"belarus",1149
1,1,3,3,3,1993,0,2,"1",1,0,0,0,"belarus",902
1,1,1,1,2,1993,1,2,"6",3,0,0,1,"belarus",394
1,1,1,1,1,1993,1,3,"1",1,0,0,0,"belarus",537
3,3,1,1,2,1993,1,2,"4",1,0,1,0,"belarus",292
2,1,1,1,2,1993,1,3,"1",3,0,0,0,"belarus",1066
1,1,1,1,2,1993,1,2,"7",2,0,0,0,"belarus",363
3,3,2,1,2,1993,0,3,"1",3,0,0,0,"belarus",1094
3,3,1,1,1,1993,0,2,"4",3,0,0,0,"belarus",821
4,2,2,1,2,1993,1,2,"5",2,0,0,1,"belarus",150
3,3,2,1,2,1993,0,2,"5",2,0,0,1,"belarus",1263
1,1,1,1,3,1993,0,3,"4",1,0,0,0,"belarus",890
